gene_id,gene_name,gene_biotype
ENSG00000265352,LINC01899,lncRNA
ENSG00000267057,LINC01905,lncRNA
ENSG00000267712,LINC01539,lncRNA
ENSG00000260930,LINC01416,lncRNA
ENSG00000263878,DLGAP1-AS4,lncRNA
ENSG00000260433,LINC01917,lncRNA
ENSG00000263438,LINC01919,lncRNA
ENSG00000265933,LINC00668,lncRNA
ENSG00000267337,LINC01478,lncRNA
ENSG00000267013,LINC01929,lncRNA
ENSG00000265758,LINC01900,lncRNA
ENSG00000266010,GATA6-AS1,lncRNA
ENSG00000267322,SNHG22,lncRNA
ENSG00000266258,LINC01909,lncRNA
ENSG00000266304,LIVAR,lncRNA
ENSG00000261780,LINC02582,lncRNA
ENSG00000265374,LINC01908,lncRNA
ENSG00000267413,LINC01901,lncRNA
ENSG00000283503,LINC01902,lncRNA
ENSG00000264699,LINC01912,lncRNA
ENSG00000267374,MIR924HG,lncRNA
ENSG00000266312,LINC01927,lncRNA
ENSG00000266729,DSG1-AS1,lncRNA
ENSG00000264859,DSG2-AS1,lncRNA
ENSG00000263753,LINC00667,lncRNA
ENSG00000264260,LINC01893,lncRNA
ENSG00000267690,LDLRAD4-AS1,lncRNA
ENSG00000265843,LINC01029,lncRNA
ENSG00000263146,LINC01896,lncRNA
ENSG00000267252,LINC01255,lncRNA
ENSG00000266053,NDUFV2-AS1,lncRNA
ENSG00000264278,ZNF236-DT,lncRNA
ENSG00000260372,AQP4-AS1,lncRNA
ENSG00000265369,PCAT18,lncRNA
ENSG00000261520,DLGAP1-AS5,lncRNA
ENSG00000267761,MIR4527HG,lncRNA
ENSG00000263627,PPP4R1-AS1,lncRNA
ENSG00000264464,LINC02837,lncRNA
ENSG00000267134,LINC01924,lncRNA
ENSG00000179676,LINC00305,lncRNA
ENSG00000227115,LINC01630,lncRNA
ENSG00000263711,LINC02864,lncRNA
ENSG00000267402,TCF4-AS2,lncRNA
ENSG00000264345,LINC01894,lncRNA
ENSG00000266604,LINC01887,lncRNA
ENSG00000265944,LINC01387,lncRNA
ENSG00000264575,LINC00526,lncRNA
ENSG00000267391,MIR122HG,lncRNA
ENSG00000267593,LINC01926,lncRNA
ENSG00000265962,GACAT2,lncRNA
ENSG00000259256,LINC01895,lncRNA
ENSG00000266835,GAPLINC,lncRNA
ENSG00000233896,PDYN-AS1,lncRNA
ENSG00000230324,LINC01734,lncRNA
ENSG00000243810,CFAP61-AS1,lncRNA
ENSG00000228422,LINC00687,lncRNA
ENSG00000238194,PHACTR3-AS1,lncRNA
ENSG00000237119,LINC01056,lncRNA
ENSG00000227964,LINC01429,lncRNA
ENSG00000278709,NKILA,lncRNA
ENSG00000268941,LINC01711,lncRNA
ENSG00000204183,GDF5-AS1,lncRNA
ENSG00000275620,FLJ16779,lncRNA
ENSG00000235313,HM13-IT1,lncRNA
ENSG00000281376,ABALON,lncRNA
ENSG00000180259,PRNT,lncRNA
ENSG00000179447,SLC24A3-AS1,lncRNA
ENSG00000243961,PARAL1,lncRNA
ENSG00000236388,ITCH-AS1,lncRNA
ENSG00000231795,ITCH-IT1,lncRNA
ENSG00000230176,LINC01433,lncRNA
ENSG00000280213,UCKL1-AS1,lncRNA
ENSG00000227927,MACROD2-IT1,lncRNA
ENSG00000225759,LINC00489,lncRNA
ENSG00000227599,PTPRT-AS1,lncRNA
ENSG00000237914,SIRPG-AS1,lncRNA
ENSG00000275491,LINC01730,lncRNA
ENSG00000261249,LINC01751,lncRNA
ENSG00000224711,LINC01706,lncRNA
ENSG00000224961,LINC01752,lncRNA
ENSG00000125899,LINC02871,lncRNA
ENSG00000233048,LINC01722,lncRNA
ENSG00000237259,ZNF133-AS1,lncRNA
ENSG00000226390,KCNQ2-AS1,lncRNA
ENSG00000235590,GNAS-AS1,lncRNA
ENSG00000232712,KIZ-AS1,lncRNA
ENSG00000224397,PELATON,lncRNA
ENSG00000203999,LINC01270,lncRNA
ENSG00000235032,BMP7-AS1,lncRNA
ENSG00000233354,LINC00028,lncRNA
ENSG00000229876,CASC20,lncRNA
ENSG00000237767,LINC01370,lncRNA
ENSG00000225321,LINC01427,lncRNA
ENSG00000278719,MCM8-AS1,lncRNA
ENSG00000237687,LINC00686,lncRNA
ENSG00000234265,LINC01723,lncRNA
ENSG00000229539,PANK2-AS1,lncRNA
ENSG00000224565,LINC01754,lncRNA
ENSG00000149443,SCP2D1-AS1,lncRNA
ENSG00000231290,APCDD1L-DT,lncRNA
ENSG00000287889,FAM242B,lncRNA
ENSG00000229005,HNF4A-AS1,lncRNA
ENSG00000225377,NRSN2-AS1,lncRNA
ENSG00000235914,MACROD2-AS1,lncRNA
ENSG00000179935,LINC00652,lncRNA
ENSG00000228482,LINC01713,lncRNA
ENSG00000234693,RIPOR3-AS1,lncRNA
ENSG00000226203,LINC01733,lncRNA
ENSG00000259456,ADNP-AS1,lncRNA
ENSG00000232803,SLCO4A1-AS1,lncRNA
ENSG00000277449,CEBPB-AS1,lncRNA
ENSG00000230133,LINC01721,lncRNA
ENSG00000228705,LINC00659,lncRNA
ENSG00000229873,OGFR-AS1,lncRNA
ENSG00000230613,HM13-AS1,lncRNA
ENSG00000234948,LINC01524,lncRNA
ENSG00000237595,LINC01275,lncRNA
ENSG00000231742,LINC01273,lncRNA
ENSG00000229606,LINC01718,lncRNA
ENSG00000213742,ZNF337-AS1,lncRNA
ENSG00000225988,LAMP5-AS1,lncRNA
ENSG00000227195,MIR663AHG,lncRNA
ENSG00000125514,LINC00029,lncRNA
ENSG00000168746,LINC01620,lncRNA
ENSG00000230400,LINC01747,lncRNA
ENSG00000174407,MIR1-1HG,lncRNA
ENSG00000204393,NOL4L-DT,lncRNA
ENSG00000231133,HAR1B,lncRNA
ENSG00000285230,RALY-AS1,lncRNA
ENSG00000232907,DLGAP4-AS1,lncRNA
ENSG00000272259,LINC01749,lncRNA
ENSG00000234435,LINC01432,lncRNA
ENSG00000226995,LINC00658,lncRNA
ENSG00000205181,LINC00654,lncRNA
ENSG00000260032,NORAD,lncRNA
ENSG00000237396,LNCNEF,lncRNA
ENSG00000244558,KCNK15-AS1,lncRNA
ENSG00000226263,ISM1-AS1,lncRNA
ENSG00000225978,HAR1A,lncRNA
ENSG00000227906,SNAP25-AS1,lncRNA
ENSG00000228812,LAMA5-AS1,lncRNA
ENSG00000226648,PLCG1-AS1,lncRNA
ENSG00000274469,LINC01746,lncRNA
ENSG00000233277,LINC01728,lncRNA
ENSG00000218018,RBM38-AS1,lncRNA
ENSG00000236559,BCL2L1-AS1,lncRNA
ENSG00000259974,LINC00261,lncRNA
ENSG00000230753,ZNF341-AS1,lncRNA
ENSG00000235166,LINC01440,lncRNA
ENSG00000224008,LINC01441,lncRNA
ENSG00000223891,OSER1-DT,lncRNA
ENSG00000231934,FAM242A,lncRNA
ENSG00000205611,LINC01597,lncRNA
ENSG00000225127,LINC00237,lncRNA
ENSG00000228888,LINC01428,lncRNA
ENSG00000275852,LINC01742,lncRNA
ENSG00000177410,ZFAS1,lncRNA
ENSG00000228340,MIR646HG,lncRNA
ENSG00000235958,UBOX5-AS1,lncRNA
ENSG00000225479,PLCB1-IT1,lncRNA
ENSG00000233077,LINC01271,lncRNA
ENSG00000258197,NKX2-2-AS1,lncRNA
ENSG00000279082,LINC01727,lncRNA
ENSG00000280350,LINC01726,lncRNA
ENSG00000231265,TRERNA1,lncRNA
ENSG00000233746,LINC00656,lncRNA
ENSG00000175170,FAM182B,lncRNA
ENSG00000125804,FAM182A,lncRNA
ENSG00000225657,LINC01716,lncRNA
ENSG00000196756,SNHG17,lncRNA
ENSG00000174365,SNHG11,lncRNA
ENSG00000234832,NXT1-AS1,lncRNA
ENSG00000232645,LINC01431,lncRNA
ENSG00000234684,SDCBP2-AS1,lncRNA
ENSG00000237282,LINC00851,lncRNA
ENSG00000233993,DTD1-AS1,lncRNA
ENSG00000235214,FAM83C-AS1,lncRNA
ENSG00000230155,CEP250-AS1,lncRNA
ENSG00000232442,MHENCR,lncRNA
ENSG00000231208,ZBTB46-AS1,lncRNA
ENSG00000204044,SLC12A5-AS1,lncRNA
ENSG00000237423,LINC01522,lncRNA
ENSG00000229522,LINC01523,lncRNA
ENSG00000235621,LINC00494,lncRNA
ENSG00000267696,ERVK-28,lncRNA
ENSG00000267204,LINC01782,lncRNA
ENSG00000269806,BICRA-AS1,lncRNA
ENSG00000271171,LINC00904,lncRNA
ENSG00000266975,FARSA-AS1,lncRNA
ENSG00000269352,PTOV1-AS2,lncRNA
ENSG00000268658,LINC00664,lncRNA
ENSG00000282851,BISPR,lncRNA
ENSG00000219665,ZNF433-AS1,lncRNA
ENSG00000267493,CIRBP-AS1,lncRNA
ENSG00000269420,PLA2G4C-AS1,lncRNA
ENSG00000268307,LINC02560,lncRNA
ENSG00000196381,ZNF781,transcribed_unprocessed_pseudogene
ENSG00000105501,SIGLEC5,lncRNA
ENSG00000269486,ERVK9-11,lncRNA
ENSG00000290988,ZNF781,lncRNA
ENSG00000180846,CSNK1G2-AS1,lncRNA
ENSG00000267767,LINC01801,lncRNA
ENSG00000205790,DPP9-AS1,lncRNA
ENSG00000266904,LINC00663,lncRNA
ENSG00000267339,LINC00906,lncRNA
ENSG00000267254,ZNF790-AS1,lncRNA
ENSG00000255441,SIGLEC10-AS1,lncRNA
ENSG00000224730,LILRB1-AS1,lncRNA
ENSG00000269793,ZIM2-AS1,lncRNA
ENSG00000268895,A1BG-AS1,lncRNA
ENSG00000270876,ZNF30-AS1,lncRNA
ENSG00000267296,CEBPA-DT,lncRNA
ENSG00000267530,LINC01836,lncRNA
ENSG00000267395,DM1-AS,lncRNA
ENSG00000267106,ZNF561-AS1,lncRNA
ENSG00000225877,PSG8-AS1,lncRNA
ENSG00000226510,UPK1A-AS1,lncRNA
ENSG00000233527,ZNF529-AS1,lncRNA
ENSG00000269037,LINC01838,lncRNA
ENSG00000226800,CACTIN-AS1,lncRNA
ENSG00000167459,LINC00905,lncRNA
ENSG00000267348,GEMIN7-AS1,lncRNA
ENSG00000268061,NAPA-AS1,lncRNA
ENSG00000269364,LINC01233,lncRNA
ENSG00000261824,LINC00662,lncRNA
ENSG00000236144,TMEM147-AS1,lncRNA
ENSG00000266916,ZNF793-AS1,lncRNA
ENSG00000245598,DACT3-AS1,lncRNA
ENSG00000267777,LINC01791,lncRNA
ENSG00000214049,UCA1,lncRNA
ENSG00000176840,MIR7-3HG,lncRNA
ENSG00000269019,HOMER3-AS1,lncRNA
ENSG00000267014,LINC01532,lncRNA
ENSG00000267107,PCAT19,lncRNA
ENSG00000267201,LINC01775,lncRNA
ENSG00000232677,LINC00665,lncRNA
ENSG00000267757,EML2-AS1,lncRNA
ENSG00000205786,LINC01531,lncRNA
ENSG00000270164,LINC01480,lncRNA
ENSG00000267858,MZF1-AS1,lncRNA
ENSG00000267100,ILF3-DT,lncRNA
ENSG00000267489,LINC01837,lncRNA
ENSG00000267779,LINC01533,lncRNA
ENSG00000269235,ZNF350-AS1,lncRNA
ENSG00000228323,MYADM-AS1,lncRNA
ENSG00000278611,ZNF426-DT,lncRNA
ENSG00000259108,LINC01595,lncRNA
ENSG00000268095,ZNF649-AS1,lncRNA
ENSG00000166770,ZNF667-AS1,lncRNA
ENSG00000268038,LINC01785,lncRNA
ENSG00000269834,ZNF528-AS1,lncRNA
ENSG00000267470,ZNF571-AS1,lncRNA
ENSG00000269416,LINC01224,lncRNA
ENSG00000268751,SCGB1B2P,lncRNA
ENSG00000226686,LINC01535,lncRNA
ENSG00000268621,IGFL2-AS1,lncRNA
ENSG00000261316,LINC01834,lncRNA
ENSG00000269386,RAB11B-AS1,lncRNA
ENSG00000268006,PTOV1-AS1,lncRNA
ENSG00000261558,LINC01859,lncRNA
ENSG00000261615,LINC01858,lncRNA
ENSG00000226696,LENG8-AS1,lncRNA
ENSG00000224910,LINC01766,lncRNA
ENSG00000267407,LINC02841,lncRNA
ENSG00000282508,LINC01002,lncRNA
ENSG00000205396,LINC00661,lncRNA
ENSG00000268654,MIMT1,lncRNA
ENSG00000268001,CARD8-AS1,lncRNA
ENSG00000268186,ZNF114-AS1,lncRNA
ENSG00000267216,ZNF8-ERVK3-1,lncRNA
ENSG00000213904,LIPE-AS1,lncRNA
ENSG00000268318,LINC01872,lncRNA
ENSG00000267871,ZNF460-AS1,lncRNA
ENSG00000266913,LINC01841,lncRNA
ENSG00000267147,LINC01842,lncRNA
ENSG00000269656,NOP53-AS1,lncRNA
ENSG00000227392,HPN-AS1,lncRNA
ENSG00000267522,LINC01864,lncRNA
ENSG00000235191,NUCB1-AS1,lncRNA
ENSG00000268500,SIGLEC5,protein_coding
ENSG00000232419,TTTY19,lncRNA
ENSG00000228787,NLGN4Y-AS1,lncRNA
ENSG00000183146,PRORY,lncRNA
ENSG00000184991,TTTY13,lncRNA
ENSG00000227439,TTTY17B,lncRNA
ENSG00000235412,TTTY4B,lncRNA
ENSG00000231141,TTTY3,lncRNA
ENSG00000232808,TTTY20,lncRNA
ENSG00000228383,FAM197Y7,lncRNA
ENSG00000237802,FAM197Y6,lncRNA
ENSG00000099725,PRKY,transcribed_unitary_pseudogene
ENSG00000224075,TTTY22,lncRNA
ENSG00000229643,LINC00280,lncRNA
ENSG00000230663,FAM224B,lncRNA
ENSG00000212856,TTTY2B,lncRNA
ENSG00000147753,TTTY7,lncRNA
ENSG00000229236,TTTY10,lncRNA
ENSG00000237048,TTTY12,lncRNA
ENSG00000147761,TTTY7B,lncRNA
ENSG00000233070,ZFY-AS1,lncRNA
ENSG00000223641,TTTY17C,lncRNA
ENSG00000231535,LINC00278,lncRNA
ENSG00000286217,LINC00279,lncRNA
ENSG00000233699,TTTY18,lncRNA
ENSG00000293442,PRKY,lncRNA
ENSG00000176728,TTTY14,lncRNA
ENSG00000215560,TTTY5,lncRNA
ENSG00000235786,ZNRF3-IT1,lncRNA
ENSG00000277232,GTSE1-DT,lncRNA
ENSG00000236611,LINC02556,lncRNA
ENSG00000203527,SCUBE1-AS1,lncRNA
ENSG00000242082,SLC5A4-AS1,lncRNA
ENSG00000273311,DGCR11,lncRNA
ENSG00000232081,LARGE-IT1,lncRNA
ENSG00000225413,LINC02557,lncRNA
ENSG00000279920,LINC01651,lncRNA
ENSG00000220891,LL22NC03-63E9.3,lncRNA
ENSG00000236666,POTEH-AS1,lncRNA
ENSG00000284128,BCRP3,transcribed_unprocessed_pseudogene
ENSG00000272578,GUSBP11,transcribed_unprocessed_pseudogene
ENSG00000229999,SGSM3-AS1,lncRNA
ENSG00000254835,RNF185-AS1,lncRNA
ENSG00000215403,LL22NC01-81G9.3,lncRNA
ENSG00000235513,L3MBTL2-AS1,lncRNA
ENSG00000224192,SEZ6L-AS1,lncRNA
ENSG00000236272,SCUBE1-AS2,lncRNA
ENSG00000184068,SREBF2-AS1,lncRNA
ENSG00000244625,MIATNB,lncRNA
ENSG00000218537,MIF-AS1,lncRNA
ENSG00000249310,APOBEC3B-AS1,lncRNA
ENSG00000231711,LINC00899,lncRNA
ENSG00000182257,PRR34,lncRNA
ENSG00000189295,ANKRD62P1-PARP4P3,lncRNA
ENSG00000225783,MIAT,lncRNA
ENSG00000224973,LARGE-AS1,lncRNA
ENSG00000232564,MRTFA-AS1,lncRNA
ENSG00000235954,TTC28-AS1,lncRNA
ENSG00000228839,PIK3IP1-DT,lncRNA
ENSG00000213888,LINC01521,lncRNA
ENSG00000231253,LINC01640,lncRNA
ENSG00000230319,TTLL1-AS1,lncRNA
ENSG00000232655,LINC01656,lncRNA
ENSG00000187012,LINC00207,lncRNA
ENSG00000280623,PCAT14,lncRNA
ENSG00000241832,CECR3,lncRNA
ENSG00000205853,RFPL3S,lncRNA
ENSG00000230866,LINC02558,lncRNA
ENSG00000230513,THAP7-AS1,lncRNA
ENSG00000182824,FAM230E,lncRNA
ENSG00000182057,OGFRP1,lncRNA
ENSG00000227117,HORMAD2-AS1,lncRNA
ENSG00000276095,FAM230F,lncRNA
ENSG00000236054,SYN3-AS1,lncRNA
ENSG00000237476,LINC01637,lncRNA
ENSG00000218357,LINC01644,lncRNA
ENSG00000205632,LINC01310,lncRNA
ENSG00000178248,FAM230I,lncRNA
ENSG00000238120,LINC01589,lncRNA
ENSG00000197182,MIRLET7BHG,lncRNA
ENSG00000236117,LINC01639,lncRNA
ENSG00000177993,ZNRF3-AS1,lncRNA
ENSG00000286592,LINC02885,lncRNA
ENSG00000235295,LINC01634,lncRNA
ENSG00000236052,LINC01643,lncRNA
ENSG00000260924,LINC01311,lncRNA
ENSG00000233521,LINC01638,lncRNA
ENSG00000183822,NCF4-AS1,lncRNA
ENSG00000225255,PSLNR,lncRNA
ENSG00000205634,LINC00898,lncRNA
ENSG00000281548,LINC00895,lncRNA
ENSG00000229891,LINC01315,lncRNA
ENSG00000185837,HDHD5-AS1,lncRNA
ENSG00000226328,NUP50-DT,lncRNA
ENSG00000236499,LINC00896,lncRNA
ENSG00000203280,KIAA1671-AS1,lncRNA
ENSG00000231933,MYO18B-AS1,lncRNA
ENSG00000277870,FAM230A,lncRNA
ENSG00000187979,FAM230D,lncRNA
ENSG00000274044,FAM230J,lncRNA
ENSG00000234300,LINC00229,lncRNA
ENSG00000235989,MORC2-AS1,lncRNA
ENSG00000223843,EFCAB6-AS1,lncRNA
ENSG00000226741,LINC02554,lncRNA
ENSG00000235343,LINC01665,lncRNA
ENSG00000236464,LINC02559,lncRNA
ENSG00000233360,PDXP-DT,lncRNA
ENSG00000232530,LIF-AS1,lncRNA
ENSG00000188280,FAM230G,lncRNA
ENSG00000235478,LINC01664,lncRNA
ENSG00000224086,PPM1F-AS1,lncRNA
ENSG00000227188,MGAT3-AS1,lncRNA
ENSG00000234928,LINC01659,lncRNA
ENSG00000237037,NDUFA6-DT,lncRNA
ENSG00000225465,RFPL1S,lncRNA
ENSG00000228315,GUSBP11,lncRNA
ENSG00000231993,EP300-AS1,lncRNA
ENSG00000269220,LINC00528,lncRNA
ENSG00000278044,FAM247B,lncRNA
ENSG00000206142,FAM230H,lncRNA
ENSG00000178803,ADORA2A-AS1,lncRNA
ENSG00000215481,BCRP3,lncRNA
ENSG00000280080,TBC1D22A-AS1,lncRNA
ENSG00000272666,KLHDC7B-DT,lncRNA
ENSG00000205559,CHKB-DT,lncRNA
ENSG00000215498,FAM230B,lncRNA
ENSG00000224141,MIR548XHG,lncRNA
ENSG00000231755,CHODL-AS1,lncRNA
ENSG00000238265,LINC00317,lncRNA
ENSG00000224832,LINC01689,lncRNA
ENSG00000227342,LINC00307,lncRNA
ENSG00000237138,HUNK-AS1,lncRNA
ENSG00000184856,LINC00308,lncRNA
ENSG00000232837,LINC01700,lncRNA
ENSG00000184385,UMODL1-AS1,lncRNA
ENSG00000237646,HLCS-IT1,lncRNA
ENSG00000224574,COL18A1-AS2,lncRNA
ENSG00000183535,COL18A1-AS1,lncRNA
ENSG00000237373,BRWD1-IT1,lncRNA
ENSG00000233756,DSCAM-IT1,lncRNA
ENSG00000286027,PCSEAT,lncRNA
ENSG00000227702,LINC00111,lncRNA
ENSG00000234880,LINC00163,lncRNA
ENSG00000261706,LINC00165,lncRNA
ENSG00000205424,PCBP3-AS1,lncRNA
ENSG00000237338,FTCD-AS1,lncRNA
ENSG00000223692,DIP2A-IT1,lncRNA
ENSG00000225431,LINC01671,lncRNA
ENSG00000248476,BACH1-IT1,lncRNA
ENSG00000232118,BACH1-AS1,lncRNA
ENSG00000228817,BACH1-IT2,lncRNA
ENSG00000234293,BACH1-IT3,lncRNA
ENSG00000174680,GRIK1-AS1,lncRNA
ENSG00000184029,DSCR4,lncRNA
ENSG00000223608,DSCR4-IT1,lncRNA
ENSG00000228677,TTC3-AS1,lncRNA
ENSG00000230061,TRPM2-AS,lncRNA
ENSG00000178457,LINC00314,lncRNA
ENSG00000233480,LINC01683,lncRNA
ENSG00000225298,LINC00113,lncRNA
ENSG00000197934,CYYR1-AS1,lncRNA
ENSG00000225331,LINC01678,lncRNA
ENSG00000234380,LINC01426,lncRNA
ENSG00000224924,LINC00320,lncRNA
ENSG00000215386,MIR99AHG,lncRNA
ENSG00000236830,CBR3-AS1,lncRNA
ENSG00000232560,LINC01549,lncRNA
ENSG00000256073,URB1-AS1,lncRNA
ENSG00000233236,LINC02573,lncRNA
ENSG00000223662,SAMSN1-AS1,lncRNA
ENSG00000225731,PDE9A-AS1,lncRNA
ENSG00000228709,LINC02575,lncRNA
ENSG00000236532,LINC01695,lncRNA
ENSG00000223768,LINC00205,lncRNA
ENSG00000237664,LINC00316,lncRNA
ENSG00000182586,LINC00334,lncRNA
ENSG00000184274,LINC00315,lncRNA
ENSG00000226983,LINC01692,lncRNA
ENSG00000235123,DSCAM-AS1,lncRNA
ENSG00000232079,LINC01697,lncRNA
ENSG00000234052,LINC01673,lncRNA
ENSG00000231106,LINC01436,lncRNA
ENSG00000283051,LINC01668,lncRNA
ENSG00000232539,LINC00945,lncRNA
ENSG00000228961,LINC01690,lncRNA
ENSG00000228159,LINC01674,lncRNA
ENSG00000185186,LINC00313,lncRNA
ENSG00000236384,LINC00479,lncRNA
ENSG00000227256,MIS18A-AS1,lncRNA
ENSG00000223806,LINC00114,lncRNA
ENSG00000235890,TSPEAR-AS1,lncRNA
ENSG00000229086,LINC01548,lncRNA
ENSG00000215533,LINC00189,lncRNA
ENSG00000227456,LINC00310,lncRNA
ENSG00000280594,BTG3-AS1,lncRNA
ENSG00000215458,AATBC,lncRNA
ENSG00000223799,IL10RB-DT,lncRNA
ENSG00000230366,DSCR9,lncRNA
ENSG00000237945,LINC00649,lncRNA
ENSG00000240770,C21orf91-OT1,lncRNA
ENSG00000232401,LINC00112,lncRNA
ENSG00000233922,LINC01694,lncRNA
ENSG00000226935,LINC00161,lncRNA
ENSG00000232623,MRAP-AS1,lncRNA
ENSG00000237484,LINC01684,lncRNA
ENSG00000230323,LINC00159,lncRNA
ENSG00000227039,ITGB2-AS1,lncRNA
ENSG00000233215,LINC01687,lncRNA
ENSG00000236519,LINC01424,lncRNA
ENSG00000183250,LINC01547,lncRNA
ENSG00000292434,KCNJ6-AS1,lncRNA
ENSG00000184809,B3GALT5-AS1,lncRNA
ENSG00000233997,LINC01425,lncRNA
ENSG00000229356,LRRC3-DT,lncRNA
ENSG00000185433,LINC00158,lncRNA
ENSG00000237232,ZNF295-AS1,lncRNA
ENSG00000230978,LINC00160,lncRNA
ENSG00000236677,SETD4-AS1,lncRNA
ENSG00000237989,LINC01679,lncRNA
ENSG00000226496,LINC00323,lncRNA
ENSG00000280109,PLAC4,lncRNA
ENSG00000224388,BACE2-IT1,lncRNA
ENSG00000279579,LINC01666,lncRNA
ENSG00000234883,MIR155HG,lncRNA
ENSG00000238141,BRWD1-AS1,lncRNA
ENSG00000237864,LINC00322,lncRNA
ENSG00000275874,PICSAR,lncRNA
ENSG00000198054,DSCR8,lncRNA
ENSG00000233316,DSCR10,lncRNA
ENSG00000231231,LINC01423,lncRNA
ENSG00000215424,MCM3AP-AS1,lncRNA
ENSG00000238197,PAXBP1-AS1,lncRNA
